EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2706,10,Bachelor,Business,Sales,2019-11-28,Went to another company,2013-04-28,Male,3,Divorced,3.0,24,1,1,54100,1,Weekly,40,1973
2707,15,Bachelor,Business,Other,,,2012-12-05,Female,2,Married,1.0,13,1,5,62200,2,Less than monthly,40,1980
2708,6,Master,Marketing,Marketing,2019-06-24,Went to another company,2016-04-10,Female,4,Divorced,7.0,33,4,14,97100,1,monthly,40,1965
2709,8,Master,Other,Accounting,,,2016-03-06,Female,3,Single,2.0,11,2,8,82900,1,Less than monthly,40,1986
2710,9,Doctor,Business,Information Technology,,,2013-01-02,Female,2,Married,0.0,7,1,3,59500,1,Monthly,40,1990
2711,6,Master,Computer Science,Accounting,,,2017-02-19,Male,3,Single,5.0,24,3,7,121800,0,Weekly,40,1972
2712,9,Bachelor,Other,Accounting,2019-05-16,Went to another company,2018-02-28,Female,1,Married,1.0,8,2,7,62700,1,,40,1987
2713,12,Master,Other,Other,2019-03-05,Fired,2016-08-09,Female,4,Married,1.0,6,4,6,61200,1,,40,1992
2714,18,Associate,Computer Science,Information Technology,,,2013-03-30,Male,1,Single,2.0,26,5,19,94900,1,,40,1971
2715,12,Bachelor,Other,Other,2019-04-09,Went to another company,2016-01-27,Male,3,Single,2.0,18,4,11,79300,1,,40,1978
2716,14,Bachelor,Other,Other,2019-04-25,Went to another company,2013-04-10,Female,1,Married,3.0,24,5,18,78300,1,Less than Monthly,40,1970
2717,10,Master,Business,Accounting,,,2012-12-21,Male,3,Married,2.0,21,5,14,111400,0,Monthly,40,1975
2718,5,Bachelor,Business,Other,,,2016-12-26,Female,1,Divorced,0.0,4,1,1,43300,1,No travel,40,1991
2719,10,Bachelor,Business,Marketing,,,2015-10-24,Female,1,Single,1.0,8,1,3,34800,3,Less than Monthly,40,1989
2720,9,Bachelor,Business,Marketing,,,2016-12-10,Male,1,Married,1.0,4,2,7,31000,0,No travel,40,1989
2721,8,Bachelor,Marketing,Sales,2019-03-06,Went to another company,2018-09-26,Male,4,Divorced,4.0,26,1,4,63100,0,Weekly,40,1970
2722,9,Associate,Finance,Other,,,2015-12-19,Female,1,Married,2.0,13,1,2,56500,2,Monthly,40,1982
2723,1,Master,Other,Other,2019-10-04,Retired,2015-09-17,Male,1,Married,,3,3,5,42100,2,No travel,40,1995
2724,10,Bachelor,Business,Marketing,,,2013-06-13,Male,2,Married,1.0,17,3,11,50000,3,No travel,40,1977
2725,15,Master,Marketing,Other,,,2014-02-21,Male,3,Married,1.0,14,2,9,70500,4,,40,1982
2726,8,Master,Marketing,Other,2019-08-09,Went to another company,2017-08-13,Female,2,,2.0,13,3,11,62200,3,Monthly,40,1985
2727,7,Master,Technical Degree,Information Technology,,,2018-12-25,Female,3,Married,2.0,13,1,5,78200,5,Monthly,40,1981
2728,7,Bachelor,Business,Information Technology,2019-09-16,Fired,2013-10-21,Male,2,Married,1.0,10,17,26,65000,3,Less than Monthly,40,1985
2729,6,Bachelor,Other,Other,,,2016-01-24,Female,2,Married,3.0,21,1,4,78800,1,Less than monthly,40,1976
2730,7,Master,Computer Science,Other,,,2018-04-29,Female,3,Single,3.0,17,1,2,77000,4,Less than Monthly,40,1977
2731,9,Master,Other,Other,2019-10-09,Went to another company,2017-11-06,Female,3,Single,2.0,14,2,11,70500,4,,40,1982
2732,3,Bachelor,Marketing,Marketing,,,2015-09-12,Male,1,Married,0.0,5,1,5,31900,0,Monthly,40,1988
2733,10,Associate,Life Sciences,Other,,,2017-01-17,Female,1,Divorced,2.0,20,1,4,69500,1,Monthly,40,1975
2734,14,Bachelor,Marketing,Other,2019-06-13,Retired,2001-09-14,Male,2,Married,,19,3,9,74300,3,Monthly,40,1975
2735,11,Master,Business,Other,2019-01-24,Went to another company,2017-07-18,Female,2,Married,0.0,3,11,17,46300,2,Weekly,40,1990
2736,13,Master,Business,Information Technology,,,2017-10-16,Male,4,Married,3.0,24,1,4,119000,1,No travel,40,1970
2737,10,Master,Other,Other,,,2012-01-05,Male,3,Married,2.0,21,7,14,86700,5,Weekly,40,1972
2738,11,Master,Computer Science,Accounting,,,2016-01-02,Male,5,Single,1.0,5,8,17,84000,1,No travel,40,1992
2739,12,Bachelor,Marketing,Other,2019-04-26,Went to another company,2018-07-15,Female,1,Married,5.0,17,22,36,63600,2,Weekly,40,1979
2740,8,Bachelor,Business,Other,,,2012-01-11,Male,2,Single,0.0,8,3,8,53600,1,monthly,40,1988
2741,9,Master,Marketing,Accounting,,,2016-05-08,Male,3,Married,2.0,23,1,7,118200,1,Weekly,40,1974
2742,12,Bachelor,Finance,Other,,,2018-06-19,Female,3,Married,1.0,3,1,3,50900,1,Monthly,40,1990
2743,14,Bachelor,Marketing,Marketing,,,2016-08-23,Female,1,Single,3.0,14,2,9,41600,1,Monthly,40,1979
2744,6,Bachelor,Computer Science,Accounting,,,2017-03-31,Male,3,Married,5.0,24,2,6,121800,2,No travel,40,1971
2745,10,Bachelor,Other,Other,2019-07-05,Went to another company,2017-05-08,Male,1,Divorced,2.0,8,9,14,48800,2,,40,1989
2746,10,Master,Technical Degree,Marketing,2019-01-01,Fired,2011-09-25,Male,1,Married,0.0,9,18,31,35900,4,Weekly,40,1989
2747,10,Bachelor,Computer Science,Other,,,2019-07-19,Female,3,Married,7.0,33,1,2,123600,3,Monthly,40,1962
2748,11,Bachelor,Marketing,Other,,,2015-09-21,Male,2,Married,0.0,5,6,15,49100,1,No travel,40,1988
2749,2,Bachelor,Computer Science,Accounting,,,2019-04-10,Female,1,Single,2.0,7,2,4,60900,0,,40,1990
2750,10,Bachelor,Other,Marketing,2019-03-22,Went to another company,2015-10-14,Female,1,Single,2.0,26,1,4,59300,2,Weekly,40,1970
2751,11,Bachelor,Computer Science,Accounting,,,2016-10-07,Male,1,Single,2.0,17,3,9,81800,0,monthly,40,1980
2752,10,Bachelor,Computer Science,Other,,,2016-01-31,Female,3,Single,1.0,8,1,3,59000,1,,40,1985
2753,10,Master,Other,Sales,,,2019-06-09,Male,5,Married,3.0,9,1,6,42000,3,monthly,40,1989
2754,11,Bachelor,Technical Degree,Sales,2019-02-01,Went to another company,2018-09-27,Male,4,,2.0,15,3,4,45600,1,Less than Monthly,40,1978
2755,16,Bachelor,Other,Sales,2019-07-05,Went to another company,2012-01-03,Female,1,,2.0,18,1,4,37500,2,No travel,40,1980
2756,7,Master,Computer Science,Sales,,,2019-01-27,Female,4,Married,6.0,32,1,3,75400,1,No travel,40,1964
2757,10,Master,Other,Other,2019-08-30,Fired,2019-07-23,Female,4,Single,2.0,13,2,7,75300,1,weekly,40,1985
2758,15,Master,Other,Information Technology,,,2017-10-20,Male,3,Divorced,3.0,19,2,6,93400,1,Weekly,40,1976
2759,10,Master,Business,Information Technology,,,2017-11-06,Female,2,Married,0.0,3,9,21,52900,2,Monthly,40,1994
2760,8,Master,Finance,Other,,,2011-09-24,Female,2,Married,0.0,9,1,2,55300,1,monthly,40,1985
2761,7,Bachelor,Finance,Other,,,2015-01-16,Female,1,Single,0.0,5,7,21,44600,4,No travel,40,1988
2762,11,Bachelor,Finance,Other,,,2017-06-20,Male,1,,2.0,12,2,7,54900,2,Weekly,40,1982
2763,11,Master,Other,Information Technology,,,2012-10-04,Female,2,Married,1.0,21,4,10,90000,0,Monthly,40,1972
2764,1,Master,Marketing,Other,,,2016-01-27,Male,3,Married,1.0,4,3,8,52400,2,Monthly,40,1992
2765,13,Bachelor,Other,Marketing,2019-08-29,Fired,2018-01-17,Male,1,Single,2.0,10,2,10,37000,0,Weekly,40,1984
2766,13,Master,Marketing,Other,2019-07-12,Fired,2015-07-31,Female,3,Single,3.0,19,4,5,81700,1,,40,1979
2767,11,Master,Computer Science,Human Resources,,,2010-10-27,Male,2,Divorced,0.0,10,1,1,52000,2,Weekly,40,1984
2768,9,Bachelor,Marketing,Other,,,2014-04-30,Female,2,Married,2.0,19,1,3,74300,2,No travel,40,1977
2769,8,Bachelor,Other,Other,,,2015-04-30,Female,2,Single,2.0,13,2,11,62200,2,Monthly,40,1985
2770,4,Master,Business,Information Technology,2019-12-16,Went to another company,2015-05-15,Male,2,Married,4.0,21,2,4,90000,1,,40,1973
2771,9,Bachelor,Life Sciences,Sales,2019-02-11,Retired,1994-08-22,Male,2,Single,,24,2,3,49200,2,Monthly,40,1969
2772,12,Master,Finance,Other,2019-02-22,Went to another company,2014-01-21,Female,3,Married,2.0,21,3,10,86700,1,Weekly,40,1975
2773,7,Bachelor,Business,Other,,,2018-10-12,Male,1,Married,1.0,11,2,9,53300,1,Monthly,40,1983
2774,9,Bachelor,Business,Human Resources,,,2018-07-12,Female,2,Married,3.0,20,3,9,69900,3,No travel,40,1973
2775,16,Bachelor,Other,Information Technology,2019-07-12,Went to another company,2014-12-27,Female,2,Married,0.0,6,1,4,57800,1,,40,1987
2776,6,Bachelor,Computer Science,Other,,,2012-08-13,Female,1,Single,0.0,8,1,6,48800,1,No travel,40,1987
2777,7,Bachelor,Finance,Other,2019-05-14,Retired,1999-03-11,Female,2,Single,,19,3,15,74300,1,,40,1977
2778,5,Bachelor,Other,Information Technology,2019-12-27,Went to another company,2014-07-08,Male,2,Single,2.0,12,2,10,69000,1,Monthly,40,1984
2779,17,Bachelor,Marketing,Other,,,2015-05-24,Female,3,Married,1.0,12,1,3,66400,0,,40,1982
2780,8,Bachelor,Other,Accounting,2019-01-04,Went to another company,2017-06-15,Male,3,,1.0,12,4,16,85400,1,No travel,40,1982
2781,4,Master,Finance,Other,,,2017-03-02,Female,3,Divorced,3.0,27,2,7,103500,3,Weekly,40,1967
2782,13,Bachelor,Other,Accounting,,,2012-01-17,Male,1,Married,0.0,8,5,8,62700,0,Weekly,40,1986
2783,8,Bachelor,Finance,Accounting,,,2019-08-05,Male,1,Single,1.0,2,5,9,52500,2,monthly,40,1993
2784,8,Master,Computer Science,Other,2019-03-21,Retired,2012-01-17,Male,5,Single,2.0,35,1,2,158600,0,Weekly,40,1959
2785,5,Bachelor,Business,Accounting,,,2015-09-17,Female,2,Married,2.0,23,2,6,107500,0,No travel,40,1973
2786,5,Bachelor,Technical Degree,Other,,,2019-09-07,Male,1,Single,2.0,9,2,11,50200,1,Monthly,40,1988
2787,18,Bachelor,Business,Other,2019-08-16,Went to another company,2017-02-28,Male,1,Married,5.0,25,1,5,80600,0,Weekly,40,1973
2788,12,Bachelor,Marketing,Accounting,,,2014-06-16,Female,2,Single,3.0,31,1,2,136100,1,No travel,40,1967
2789,9,Master,Other,Human Resources,,,2016-07-28,Male,3,Divorced,1.0,10,3,9,57200,4,,40,1984
2790,12,Master,Computer Science,Other,,,2019-06-29,Female,5,Married,3.0,15,5,16,87800,-1,Less than monthly,40,1980
2791,9,Master,Computer Science,Marketing,2019-03-13,Went to another company,2016-03-19,Female,3,Married,1.0,13,5,15,48900,4,Weekly,40,1981
2792,11,Master,Marketing,Sales,2019-04-08,Retired,1993-03-24,Male,2,Single,,25,17,22,50700,1,,40,1970
2793,4,Bachelor,Other,Accounting,2019-03-15,Fired,2015-04-10,Female,1,,2.0,11,4,15,68500,3,Weekly,40,1982
2794,5,Master,Life Sciences,Information Technology,,,2019-05-18,Female,2,Divorced,3.0,9,5,12,63200,3,Less than monthly,40,1984
2795,7,Master,Computer Science,Accounting,,,2019-02-16,Female,1,Single,0.0,1,4,9,51000,1,Monthly,40,1994
2796,7,Associate,Marketing,Marketing,2019-01-24,Went to another company,2017-03-06,Female,3,Married,2.0,5,2,3,38600,1,,40,1990
2797,18,Master,Marketing,Sales,,,2019-02-11,Female,4,Married,6.0,22,2,4,56100,0,Monthly,40,1974
2798,11,Bachelor,Other,Sales,2019-08-07,Fired,2019-08-05,Male,1,Married,0.0,1,12,28,22700,1,,40,1993
2799,10,Master,Marketing,Other,,,2017-02-06,Female,2,Married,1.0,12,2,9,60400,1,Weekly,40,1984
2800,7,Bachelor,Business,Other,2019-12-18,Went to another company,2013-06-28,Male,3,Married,3.0,24,11,31,94700,2,Weekly,40,1971
2801,14,Associate,Business,Accounting,,,2013-06-26,Female,2,Single,3.0,24,3,6,110700,1,Monthly,40,1969
2802,10,Bachelor,Business,Accounting,,,2013-01-20,Male,3,,2.0,17,1,2,99000,2,Monthly,40,1977
2803,5,Master,Business,Other,,,2016-05-12,Female,3,Married,3.0,27,10,29,103500,1,No travel,40,1967
2804,6,Master,Life Sciences,Information Technology,,,2011-01-26,Male,4,Married,3.0,32,7,9,150800,1,,40,1965
2805,9,Bachelor,Technical Degree,Other,,,2017-05-19,Male,1,Married,4.0,21,2,8,71600,2,Weekly,40,1975
2806,19,Bachelor,Life Sciences,Other,,,2016-04-05,Female,1,Married,1.0,6,3,5,46000,1,Monthly,40,1989
2807,9,Associate,Marketing,Marketing,2019-12-27,Went to another company,2019-06-12,Male,1,Single,0.0,1,13,33,28300,1,Monthly,40,1992
2808,15,Bachelor,Other,Other,2019-10-23,Went to another company,2014-03-25,Male,3,Divorced,4.0,24,1,4,94700,1,Monthly,40,1974
2809,7,Master,Marketing,Marketing,,,2019-03-05,Female,1,Married,1.0,3,2,10,30000,2,,40,1993
2810,7,Bachelor,Marketing,Accounting,,,2018-12-08,Male,2,Married,4.0,24,8,14,110700,1,,40,1970
2811,8,Master,Technical Degree,Marketing,,,2019-03-22,Male,1,Single,1.0,1,1,4,28300,1,No travel,40,1995
2812,16,Bachelor,Life Sciences,Marketing,,,2019-05-11,Female,2,Married,1.0,1,1,2,31200,3,Weekly,40,1995
2813,12,Doctor,Marketing,Other,,,2008-04-22,Female,4,Married,1.0,25,3,7,107300,1,Monthly,40,1971
2814,11,Bachelor,Computer Science,Other,2019-01-03,Retired,1997-05-23,Male,2,Married,,24,4,11,86100,2,,40,1974
2815,16,Bachelor,Other,Other,,,2014-08-19,Female,1,Divorced,2.0,15,2,5,60000,1,No travel,40,1982
2816,6,Master,Other,Marketing,,,2019-05-03,Male,2,Single,1.0,3,1,4,33100,1,Weekly,40,1990
2817,14,Bachelor,Finance,Other,,,2015-09-26,Female,1,Married,1.0,6,5,21,46000,2,Less than Monthly,40,1992
2818,10,Bachelor,Technical Degree,Marketing,,,2018-01-12,Male,3,Single,2.0,4,1,2,37500,2,Weekly,40,1993
2819,8,Bachelor,Other,Other,,,2018-07-28,Male,1,Married,0.0,2,1,1,40800,2,,40,1991
2820,8,Master,Finance,Accounting,,,2014-04-27,Male,2,Single,1.0,14,3,9,82400,0,Less than monthly,40,1981
2821,7,Associate,Other,Accounting,,,2014-11-17,Female,1,Married,1.0,11,4,18,68500,1,Monthly,40,1986
2822,8,Master,Marketing,Marketing,2019-05-17,Retired,2006-07-27,Male,4,Single,,16,5,12,58700,0,No travel,40,1981
2823,11,Master,Finance,Other,,,2019-02-08,Male,4,Married,6.0,22,1,4,98200,0,Monthly,40,1971
2824,11,Master,Other,Sales,,,2017-07-31,Male,3,Single,2.0,6,4,9,31800,1,No travel,40,1989
2825,10,Master,Business,Other,,,2015-05-20,Female,2,Married,1.0,8,1,6,53600,2,,40,1985
2826,11,Bachelor,Marketing,Accounting,,,2019-08-22,Female,1,Married,1.0,3,10,15,54100,1,,40,1995
2827,15,Master,Business,Human Resources,,,2011-04-30,Female,3,Married,1.0,15,8,29,66400,2,Weekly,40,1980
2828,8,Master,Business,Other,,,2016-02-24,Male,1,Married,1.0,5,6,14,44600,2,Less than Monthly,40,1991
2829,16,Bachelor,Marketing,Accounting,2019-05-22,Retired,1995-08-17,Male,2,Married,,26,2,8,117400,0,Monthly,40,1971
2830,7,Master,Marketing,Accounting,2019-06-04,Went to another company,2019-02-22,Male,4,Married,0.0,1,2,9,67900,3,monthly,40,1992
2831,12,Bachelor,Finance,Other,,,2014-04-27,Male,1,Single,1.0,14,2,8,58200,0,Weekly,40,1981
2832,9,Master,Business,Other,2019-08-30,Retired,2004-07-07,Male,2,Single,,14,2,9,64100,0,No travel,40,1979
2833,14,Below College,,Other,,,2015-05-23,Female,1,Married,3.0,21,8,12,71600,1,monthly,40,1975
2834,8,Master,Marketing,Information Technology,,,2013-06-24,Male,3,Single,1.0,19,1,1,93400,0,Weekly,40,1978
2835,7,Bachelor,Other,Other,2019-09-10,Went to another company,2018-07-24,Female,1,Married,1.0,4,3,11,43300,1,No travel,40,1993
2836,11,Bachelor,Marketing,Information Technology,,,2016-03-14,Female,1,Married,4.0,30,5,12,106800,1,Monthly,40,1968
2837,11,Master,Marketing,Other,2019-06-10,Retired,1994-03-05,Female,4,Single,,28,2,6,117200,2,Monthly,40,1970
2838,1,Bachelor,Other,Marketing,2019-10-25,Went to another company,2014-06-29,Male,1,,0.0,6,7,8,32800,1,Less than Monthly,40,1989
2839,12,Master,Finance,Sales,2019-04-05,Went to another company,2019-01-26,Male,5,Married,1.0,4,3,5,36300,1,,40,1993
2840,9,Master,Finance,Other,,,2012-01-04,Male,3,Divorced,4.0,31,5,14,116500,2,Less than Monthly,40,1966
2841,7,Bachelor,Technical Degree,Other,2019-06-25,Retired,2017-12-30,Male,2,Single,,4,3,13,47700,4,Less than Monthly,40,1989
2842,8,Bachelor,Computer Science,Information Technology,2019-12-11,Went to another company,2017-05-01,Female,1,Single,4.0,25,6,15,92100,1,,40,1971
2843,14,Master,Finance,Other,,,2019-04-25,Male,1,Single,1.0,1,5,12,39700,1,Weekly,40,1995
2844,13,Bachelor,Computer Science,Marketing,,,2013-03-28,Female,1,Single,2.0,15,4,5,42800,0,Weekly,40,1982
2845,17,Bachelor,Finance,Marketing,,,2014-12-23,Male,2,Married,2.0,16,1,5,48500,1,Weekly,40,1979
2846,10,Master,Marketing,Accounting,,,2017-05-11,Male,1,Married,2.0,16,3,12,79400,1,,40,1980
2847,8,Master,Finance,Marketing,,,2018-02-01,Female,2,Divorced,3.0,13,15,22,44400,1,Monthly,40,1985
2848,6,Master,Marketing,Other,2019-11-13,Went to another company,2012-09-04,Female,3,,2.0,20,1,2,84100,1,Less than monthly,40,1973
2849,11,Master,Computer Science,Other,2019-07-30,Went to another company,2019-05-27,Female,4,Married,3.0,13,1,4,75300,1,Monthly,40,1981
2850,10,Master,Other,Other,2019-05-03,Retired,2008-09-18,Female,2,Divorced,,14,2,4,64100,1,,40,1981
2851,10,Master,Other,Sales,2019-05-22,Retired,2016-05-20,Female,2,Divorced,,7,1,2,29800,1,No travel,40,1991
2852,11,Bachelor,Life Sciences,Marketing,,,2012-10-21,Female,2,Single,2.0,21,1,2,56300,2,No travel,40,1972
2853,7,Bachelor,Marketing,Human Resources,,,2013-01-05,Male,1,Divorced,0.0,7,6,13,43300,1,Monthly,40,1986
2854,12,Bachelor,Marketing,Accounting,,,2019-02-11,Female,1,Single,1.0,6,3,5,59100,1,,40,1992
2855,12,Master,Business,Sales,,,2015-11-24,Female,3,Single,1.0,15,3,5,41500,0,No travel,40,1979
2856,13,Bachelor,Other,Other,2019-02-08,Went to another company,2015-05-03,Female,3,Married,3.0,20,1,1,84100,1,,40,1975
2857,10,Master,Business,Information Technology,,,2017-08-29,Male,3,Single,4.0,12,3,7,75900,2,,40,1981
2858,17,Master,Marketing,Accounting,,,2019-07-26,Male,3,Married,1.0,9,5,16,78100,0,Weekly,40,1986
2859,11,Master,Other,Other,,,2014-12-18,Female,2,Single,1.0,13,4,12,62200,0,Weekly,40,1985
2860,8,Associate,Marketing,Marketing,2019-06-07,Fired,2019-04-11,Female,1,Single,1.0,4,2,7,31000,3,Weekly,40,1994
2861,9,Bachelor,Finance,Accounting,,,2018-02-05,Female,1,Single,1.0,6,4,5,59100,2,Monthly,40,1989
2862,18,Bachelor,Life Sciences,Accounting,,,2014-05-21,Female,2,Single,0.0,6,2,4,65000,1,Weekly,40,1991
2863,10,Bachelor,Business,Sales,,,2015-08-15,Male,2,Married,2.0,12,10,15,34500,1,Weekly,40,1981
2864,14,Bachelor,Marketing,Accounting,,,2016-01-25,Male,3,Married,7.0,29,1,4,141100,2,,40,1968
2865,7,Master,Life Sciences,Accounting,2019-08-16,Went to another company,2014-12-22,Female,4,Single,3.0,30,13,28,159900,1,,40,1967
2866,11,Master,Technical Degree,Other,2019-02-12,Retired,1984-09-14,Male,3,Married,,36,3,12,135000,0,Monthly,40,1957
2867,17,Bachelor,Marketing,Marketing,,,2016-03-03,Male,2,Single,1.0,12,3,5,43100,0,Less than monthly,40,1985
2868,13,Doctor,Life Sciences,Sales,,,2013-07-21,Male,3,Married,1.0,17,0,0,44000,1,Monthly,40,1980
2869,7,Bachelor,Other,Sales,,,2018-12-15,Male,1,Married,0.0,2,5,8,23300,2,monthly,40,1992
2870,7,Bachelor,Marketing,Marketing,2019-02-01,Fired,2013-06-23,Male,1,Single,0.0,7,4,11,33800,3,No travel,40,1987
2871,14,Bachelor,Business,Accounting,,,2017-05-10,Female,2,Single,4.0,26,3,6,117400,1,monthly,40,1971
2872,18,Bachelor,Technical Degree,Information Technology,,,2014-03-18,Female,1,Single,1.0,11,2,7,60900,1,Monthly,40,1985
2873,4,Master,Life Sciences,Other,2019-04-05,Went to another company,2012-09-07,Female,3,Single,2.0,28,2,4,106600,0,Less than Monthly,40,1968
2874,11,Bachelor,Computer Science,Accounting,2019-06-26,Retired,2019-03-28,Male,1,Single,,3,6,11,54100,3,,40,1992
2875,8,Bachelor,Computer Science,Other,,,2019-01-31,Female,1,Single,2.0,13,3,6,56500,1,Monthly,40,1985
2876,11,Master,Computer Science,Accounting,,,2018-02-28,Male,4,Married,2.0,9,8,9,86000,1,No travel,40,1988
2877,7,Bachelor,Other,Marketing,,,2013-10-15,Male,1,Married,2.0,23,6,19,54300,2,Monthly,40,1970
2878,8,Master,Finance,Other,,,2015-11-26,Female,4,Single,1.0,9,2,10,66900,1,No travel,40,1989
2879,16,Doctor,Finance,Accounting,2019-08-28,Went to another company,2015-03-18,Female,4,Married,3.0,27,2,7,146300,1,Weekly,40,1970
2880,7,Master,Marketing,Other,,,2016-02-22,Male,4,Married,2.0,16,5,12,82200,1,Monthly,40,1982
2881,6,Bachelor,Other,Marketing,,,2013-01-08,Male,2,Married,2.0,15,3,12,47100,2,Monthly,40,1982
2882,8,Bachelor,Other,Marketing,,,2019-05-21,Male,3,Married,3.0,14,2,9,50300,0,,40,1983
2883,10,Associate,Technical Degree,Other,,,2011-02-11,Female,1,Married,2.0,29,6,12,90700,1,Weekly,40,1968
2884,9,Bachelor,Life Sciences,Marketing,,,2019-01-25,Male,2,Single,1.0,2,3,7,32100,4,,40,1992
2885,5,Doctor,Other,Sales,2019-05-20,Went to another company,2015-02-20,Male,4,Single,2.0,13,1,4,43000,2,Monthly,40,1983
2886,5,Master,Finance,Marketing,2019-09-20,Went to another company,2016-08-30,Female,3,Single,5.0,23,1,4,65700,1,Less than Monthly,40,1975
2887,20,Bachelor,Other,Information Technology,,,2013-06-24,Female,1,Married,1.0,11,19,23,60900,1,monthly,40,1983
2888,5,Bachelor,Life Sciences,Other,,,2014-05-20,Female,3,Married,3.0,31,2,5,116500,1,,40,1966
2889,10,Bachelor,Finance,Sales,2019-02-19,Went to another company,2016-08-20,Male,2,Married,1.0,13,1,6,35500,0,Weekly,40,1980
2890,13,Bachelor,Finance,Other,2019-09-09,Went to another company,2015-06-27,Male,3,Single,3.0,25,3,10,97500,2,No travel,40,1969
2891,4,Bachelor,Finance,Sales,2019-12-06,Went to another company,2019-03-13,Male,1,Single,0.0,1,1,3,22700,2,Weekly,40,1992
2892,14,Master,Life Sciences,Accounting,,,2016-11-18,Female,1,Married,2.0,13,1,3,72700,1,monthly,40,1982
2893,11,Bachelor,Finance,Other,,,2019-07-22,Female,1,Married,1.0,1,1,5,39700,1,,40,1993
2894,15,Bachelor,Finance,Other,,,2009-10-24,Male,2,Married,2.0,27,6,11,94100,1,No travel,40,1967
2895,6,Bachelor,Marketing,Other,,,2016-09-11,Female,2,Married,2.0,12,7,13,60400,3,No travel,40,1986
2896,4,Master,Business,Accounting,,,2015-04-07,Male,3,Single,3.0,24,2,4,121800,1,No travel,40,1971
2897,10,Bachelor,Business,Accounting,,,2014-01-29,Male,2,Single,4.0,25,7,15,114000,4,Monthly,40,1970
2898,8,Bachelor,Finance,Other,,,2014-09-04,Male,1,Single,2.0,12,4,16,54900,2,No travel,40,1981
2899,13,Master,Finance,Information Technology,,,2017-10-20,Male,3,Married,8.0,35,2,10,149800,1,Monthly,40,1960
2900,12,Master,Other,Other,,,2016-01-18,Male,3,Married,2.0,12,4,12,66400,2,,40,1985
2901,9,Master,Computer Science,Other,,,2013-08-05,Female,3,Married,3.0,23,9,13,91900,2,,40,1975
2902,7,Bachelor,Life Sciences,Marketing,,,2017-08-07,Male,1,,0.0,3,1,2,30000,3,,40,1992
2903,12,Master,Business,Accounting,,,2010-03-28,Male,2,Married,0.0,10,7,23,73200,4,No travel,40,1987
2904,3,Master,Computer Science,Other,,,2014-05-27,Female,2,Single,1.0,15,1,3,66000,1,weekly,40,1982
